category_id,category_name
740054,General
497302,Live Albums
497306,Modern Postbebop
497314,General
301903,ECM Records
892978,ECM Classical
892980,ECM Jazz & World
32,Folk
598642,Contemporary Folk
63714,General
63716,General
171244,Folk
520172,Contemporary Folk
916548,Folk
63760,Celtic
13463791,Rock
641528,Celtic
13470351,Rock
141,Action & Adventure
139467,By Theme
139479,Police & Detective Films
139670,General
141752,"Blake, Robert"
142712,"Bush, Billy Green"
144680,"Dano, Royal"
164979,( G )
301576,MGM Home Entertainment
595274,All MGM Titles
5339,How-to & Home Improvements
5385,Power Tools
912598,( C )
912698,"Creech, Sharon"
2163,Continental European
2299,"Poetry, Drama & Short Stories"
10719,Literature & Fiction
10165,Fiction
10173,Lesbian
10732,Poetry
10274,Lesbian
586106,Gay & Lesbian
1044286,"Tremblay, Michel"
2550,Policy & Current Events
2585,Development & Growth
2588,Economic Policy & Development
2594,International
2657,International
2662,General
11093,International
11097,Relations
767752,Policy & Current Events
767824,Economics
767830,Development & Growth
767842,International
767860,Economic Policy & Development
767966,International
767970,General
2778,Board Books
692220,Board Books
173508,Architecture
1002,Criticism
1005,General
4556,Popular Culture
720868,Urban & Land Use Planning
3221,Environment & Ecology
3223,Nonfiction
16384,Hiking & Camping
16400,Excursion Guides
16403,General
16472,Instructional
640362,Adventure
640380,Hiking
640384,General
2751,New Business Enterprises
768114,New Business Enterprises
4746,Self-Esteem
297874,( C )
297941,"Cunningham, Scott"
5085,General
5117,Sports Memorabilia (besides cards)
16381,Golf
281387,General
5022,United States
5023,General
2843,Mammals
2844,Fiction
3321,I Can Read Books
547894,General
2424,Military & Spies
5014,General
465244,Military
465246,United States Civil War
2395,United States
465250,General
465252,Civil War
465256,Personal Narratives
886496,General
3962,Microsoft Visual C++
3966,Tutorials
10590,War & Peace
11175,General
9900,"Hemingway, Ernest"
70323,"Hemingway, Ernest"
284625,General
287147,"Authors, A-Z"
287155,( H )
287242,"Hemingway, Ernest"
1038388,Classics
11132,Child Psychology
11141,Psychology
11436,Special Needs
11439,General
10680,Special Education
69848,Mentally Disabled
282948,Children's Health
282950,Autism & Asperger's Syndrome
282964,Special Needs Children
10761,Democracy
2625,Accounting
2628,General
266117,Accounting
266118,General
767884,Accounting
767890,General
87,Computer & Video Games
3429,Strategy Guides
3435,General
4453,Video & Electronic Games
468642,
471282,Specialty Stores
696942,Computer & Video Game Books
696950,Strategy Guides
696962,General
768666,Computer & Video Games
768674,Strategy Guides
768686,General
1099188,Video Games
1099384,Video Games
1101348,Video Games
4872,State & Local
70473,"Miller, Henry"
13622191,Boxed Sets
13622501,Literature & Fiction
17416,Adventure & Thrillers
265004,General
170551,( K )
1044026,"Korman, Gordon"
2397,Political
2445,Women
10767,Public Affairs & Administration
11425,Health & Nutrition
172722,General
67171,Easy Listening
468118,General
883128,Pop
883374,Vocal Pop
883140,Broadway & Vocalists
883420,Traditional Vocal Pop
884904,Pop
884934,Vocal Pop
885034,Broadway & Vocalists
885044,Traditional Vocal Pop
884154,Pop
884184,Vocal Pop
884284,Broadway & Vocalists
884294,Traditional Vocal Pop
883646,All Bargain Titles
883690,All Bargain Titles
884186,All Bargain Titles
884296,All Bargain Titles
884936,All Bargain Titles
885046,All Bargain Titles
3111,General
3115,General
290719,My First Bible
69310,( J )
69492,"James, P.D."
63708,Freestyle
916546,Dance & DJ
876684,Performing Arts
3608,Java
3610,General
2733,Business Law
10778,General
227437,General
227455,General
768088,Business Law
171243,Dance & DJ
520154,General
400106,Mystery
69302,( B )
14055391,"Brown, Dan"
4375,Comic Strips
4385,General
4389,General
4367,Manga
13421161,Shonen (Boys)
13421201,By Series
13421901,Rurouni Kenshin
10305,British
2492,Home & Garden
2493,Antiques
733884,Home & Garden
733886,Antiques
3373,Activity Books
3374,Coloring Books
4747,Stress Management
4750,Time Management
284577,"Carlson, Richard"
284578,General
285701,Paperback
63705,Disco
63854,Salsa
641638,Salsa
916564,Latin Music
12707,General
14452,Nature & Ecology
14486,General
297873,( B )
297929,"Brown, Tom"
4935,Europe
4953,General
144966,"Delpy, Julie"
148037,( H )
148505,"Hawke, Ethan"
162244,By Theme
162507,Romance
165903,( L )
166099,"Linklater, Richard"
163279,Romantic Comedies
541268,General
4682,Mental Health
4693,Manic Depression
11192,Pathologies
14400,Psychiatry
224941,General
227701,Psychiatry
227702,General
468214,Social Sciences
491490,Psychology
491502,General
468228,Medicine
491530,General
163296,Action & Adventure
163306,General
284670,General
163307,Martial Arts
463890,General
494050,Martial Arts
901596,Independently Distributed
901598,Action & Adventure
901610,Sports
901612,Special Interests
10482,Police Procedurals
13592,Earth Sciences
13598,Environmental Science
13735,Environmental
13745,General
227421,Earth Sciences
227422,Environmental Science
2595,Labor & Industrial Relations
11101,Labor & Industrial Relations
266131,Policy
767862,Labor & Industrial Relations
579516,( C )
2849,"Mice, Hamsters, Guinea Pigs & Squirrels"
2850,Fiction
11310,Minority Studies
301734,Negocios e inversiones
84,Opera & Vocal
67104,Vocal Non-Opera
67134,Musical Theater
510678,Musicals
67227,General
42,Soundtracks
292522,General
171253,Soundtracks
520338,General
36684,"Theatrical, Incidental & Program Music"
572184,General
30,Alternative Rock
5191,General
883102,Alternative Rock
883146,Alternative General
883114,Dance & DJ
883242,Dance General
883236,Dance Pop
884518,Alternative Rock
884520,Alternative General
884682,Dance & DJ
884696,Dance General
884684,Dance Pop
883768,Alternative Rock
883770,Alternative General
883932,Dance & DJ
883946,Dance General
883934,Dance Pop
883426,All Bargain Titles
883514,All Bargain Titles
883518,All Bargain Titles
883772,All Bargain Titles
883936,All Bargain Titles
883948,All Bargain Titles
884522,All Bargain Titles
884686,All Bargain Titles
884698,All Bargain Titles
11149,Counseling
11154,Couples & Family Therapy
11223,Social Psychology & Interactions
12597,Theology
3564,Web Multimedia
3652,Networking
3705,"Internet, Groupware, & Telecommunications"
3710,Internet Publishing
4181,Multimedia
295229,Flash
502148,General
768228,"Word, Excel & More"
768256,"Graphics, Animation & Illustration"
768264,Web Publishing
768290,Flash
768294,General
301123,Verve Music Group
898394,GRP
1622,Sheet Music & Scores
1723,Instrumentation
1726,Piano
2699,Advertising
768024,Advertising
69824,Preschool & Kindergarten
69841,Physical Education
2306,Nonfiction
2307,General
2327,Arts & Literature
2330,Authors
2377,British
2383,General
70036,( O )
70498,"O'Brien, Edna"
2234,Biographies & Memoirs
586076,Arts & Literature
586078,Ethnic & National
586082,General
586084,Historical
916948,( J )
917198,"Joyce, James"
16306,Series
224692,General
13439,Astronomy
13456,Star-Gazing
69765,Home & Office
69766,Internet
4111,Internet Newcomer
69774,PCs
768572,Internet Newcomer
2344,Entertainers
2345,Movie Directors
4491,Direction & Production
16273,Adventure
16230,Media
16244,Star Trek
265642,General
265643,Deep Space Nine
2784,Picture Books
3163,Values
3164,Fiction
10468,Hard-Boiled
3160,Self-Esteem & Self-Respect
3161,Fiction
1561,"Liszt, Franz"
1620,General
2331,Composers & Musicians
2332,Classical
2334,General
2338,General
4698,Acupuncture & Acupressure
4710,Reflexology
4674,General
14217,"Maternity, Perinatal & Women's Health"
227653,"Women's Health, Obstetrics & Gynecology"
692284,Maternity & Nursing Books
2627,Financial
2744,Capital Generation
767888,Financial
768102,Capital Generation
16645,Water Sports
16649,Boating
16659,Sailing
16660,General
290125,Excursion Guides
173495,Perspectives on Law
10900,Jurisprudence
173489,Criminal Law
10907,Law Enforcement
11015,Penology
227466,Criminal Law
227470,Law Enforcement
227505,Perspectives on Law
227510,Jurisprudence
491464,Political Science
491466,American Government
468222,Law
491508,General
491516,Reference
3480,Subjects
3493,Networking
3740,"Networks, Protocols & API's"
3747,Networks
3756,Operating Systems
3778,Unix
3783,General
3840,APIs & Operating Environments
3866,Unix
468204,Computer Science & Information Systems
491302,Networking
491312,Operating Systems
491314,Programming Languages
495380,General
291309,Period Piece
434298,"Luchini, Fabrice"
461428,"Rohmer, Eric"
503134,Period Piece
284929,France
503224,General
503226,French New Wave
4053,Software
549660,Introductory Guides
4120,Complete Idiot's Guide: Applications
3849,Linux
291371,General
229534,
509348,Specialty Stores
727676,Software Books
727858,Introductory Guides
727860,Complete Idiot's Guide: Applications
4011,Software Design
4015,Software Design
727868,Design & Development
727874,Software Design
768650,Software Design
171252,R&B
520304,General
520306,Classic R&B
4732,Interpersonal Relations
4735,Mate Seeking
16944,Germany
67612,General
639894,Germany
639896,General
67178,Classic Vocalists
285743,Contemporary
67167,Adult Contemporary
468116,General
912012,General
4873,Ancient
4880,Greece
4955,Greece
465278,General
4703,Herbal Remedies
63927,Jazz Fusion
67172,General
465998,Compilations
466000,General
468298,Smooth Jazz
500060,Soul-Jazz & Boogaloo
598174,Bebop
598176,Hard Bop
604208,Orchestral Pop
67207,Hard Rock & Metal
67208,Alternative Metal
67212,General
468416,Thrash & Speed Metal
35,Miscellaneous
170942,General
63936,Comedy
466982,General
466990,Contemporary Comedy
603176,Comedic Music
603180,General
17055,Guidebook Series
17094,Insight Pocket Guide
17252,West South Central
17263,States
17332,Louisiana
17335,New Orleans
640118,Guidebook Series
640190,Insight Pocket Guide
640528,West South Central
640538,States
640680,Louisiana
640684,New Orleans
3182,Language Arts
3183,Composition & Creative Writing
3200,Study Aids
3203,General
63955,Celtic New Age
13463761,General
13463771,New Age
13463781,Fusion
13469921,General
13469931,New Age
13470341,Fusion
67218,Electronica
883108,Christian & Gospel
883186,Gospel
884596,Christian & Gospel
884606,Gospel
883846,Christian & Gospel
883856,Gospel
883462,All Bargain Titles
883858,All Bargain Titles
884608,All Bargain Titles
598152,Swing Jazz
63932,Swing General
883122,Jazz
883300,Jazz General
883308,Swing Jazz
884838,Jazz
884840,Jazz General
884856,Swing Jazz
884088,Jazz
884090,Jazz General
884106,Swing Jazz
883576,All Bargain Titles
883582,All Bargain Titles
884092,All Bargain Titles
884108,All Bargain Titles
884842,All Bargain Titles
884858,All Bargain Titles
549048,General
67220,Psychedelic Rock
292807,British Invasion
497032,General
67226,Movie Soundtracks
284720,Pop Rock
466308,By Decade
1990,1990-1999
13698,Circuits
13711,General
13725,Semiconductors
3508,Computer Science
602672,Systems Analysis & Design
11981,Grammar
11986,Linguistics
301806,Mystery & Thrillers
301808,Lesbian
4751,Sex
4752,General
4754,Sex Instruction
4757,General
13533,General
13635,Education
13640,Research
13837,"Experiments, Instruments & Measurement"
13845,Methodology & Statistics
227272,General
63690,Bluegrass
468112,General
497066,Live Albums
497072,Bluegrass
883116,Country
883222,Bluegrass
171242,Country
520136,General
520140,Bluegrass
598638,Contemporary
598640,Traditional
884708,Country
884710,Bluegrass
883958,Country
883960,Bluegrass
883500,All Bargain Titles
883962,All Bargain Titles
884712,All Bargain Titles
12551,General
3274,Gardening
3276,Nonfiction
4995,Middle East
5001,Israel
12116,Other
12559,History of Religion
4616,General
142902,"Campanella, Joseph"
157956,"Scourby, Alexander"
165214,"Guenette, Robert"
167514,"Seltzer, David"
289331,National Geographic
289336,Wildlife
169670,Nature & Wildlife
290347,Animals
290402,Adventure
508530,Documentary
301706,General
531382,Special Interests
735470,Special Interests
897214,All Titles
5271,Garden Design
5310,Techniques
10828091,General
11448,Atlases & Maps
11450,Atlases
11453,Maps
17351,Montana
640726,Montana
640894,Atlases & Maps
640896,Atlases
640900,Maps
4219,Drinks & Beverages
4221,Beer
16544,Cycling
16548,General
17269,Arizona
17271,General
17207,Adventure
290116,Cycling
640370,Cycling
640550,Arizona
640552,General
1544,"Bernstein, Leonard"
2356,Musical
2870,Arts & Music
2883,Music
2886,General
13521,Botany
13547,Plants
13550,Flowers
13552,General
227279,Botany
290099,Flowers
63885,Reggae
63888,General
642100,Reggae
642106,General
11934,Transportation
11959,Ships
11960,General
1770,Classical (c.1770-1830)
4544,Instruction & Study
12295,General
172813,Feminist
3870,Algorithms
3879,General
3887,Artificial Intelligence
3891,General
3894,Machine Learning
3897,Robotics
4024,Agents
13794,Robotics
280291,Human Vision & Language Systems
12831,"Authors, A-Z"
13323,( W )
13332,"Wiggs, Susan"
13361,General
13371,Historical
745662,General
11025,Eastern
11031,Taoism
12757,Taoism
140681,"Auberjonois, Rene"
144150,"Cort, Bud"
145645,"Duvall, Shelley"
148200,"Hamilton, Margaret"
150319,"Keach, Stacy"
150393,"Kellerman, Sally"
769028,Muellerleile to Mynhardt
154292,"Murphy, Michael"
156653,"Remsen, Bert"
157579,"Salt, Jennifer"
157860,"Schuck, John"
161592,"Windom, William"
163280,Satire
163454,( A )
163520,"Altman, Robert"
292572,Holiday
515048,General Christmas
515054,Pop Instrumental & Easy Listening
883228,Country General
883144,Miscellaneous
883334,Holiday Music
883368,Pop Rock
884722,Country General
885086,Miscellaneous
885090,Holiday Music
884922,Pop Rock
883972,Country General
884336,Miscellaneous
884340,Holiday Music
884172,Pop Rock
883504,All Bargain Titles
883606,All Bargain Titles
883640,All Bargain Titles
883974,All Bargain Titles
884174,All Bargain Titles
884342,All Bargain Titles
884724,All Bargain Titles
884924,All Bargain Titles
885092,All Bargain Titles
301756,Special Features
2004,Holiday Music 2004
1199978,General Christmas
1199992,Today's Deals
1200000,Pop Instrumental & Easy Listening
12165,Criticism & Interpretation
12166,General
520270,Piano
511482,Other Music
169341,Christian & Gospel
169350,General
226151,Christian Video
169770,Music
1038320,Parenting & Families
1038324,Interpersonal Relations
69729,"Health, Mind & Body"
1038378,Self Help
465378,By Decade
515056,Pop Vocal
604206,Classic
1200002,Pop Vocal
466080,Compilations
13463551,Decades
11504,Arabic
11815,Arabic
12624,Astrology
12626,General
15304,( H )
15378,"Hubbard, L. Ron"
1099,Asian
1840,Clip Art
1849,Design
1853,General
10503,Automotive
10529,Pictorial
11947,General
171102,Foreign
746216,General
3073871,History
2365,Ethnic & National
916612,Jewish
1008,"Architects, A-Z"
1034,"Palladio, Andrea"
2329,"Artists, Architects & Photographers"
2340,Pop
2366,African-American & Black
2369,General
4531,Popular
4536,Rock
4550,Pop Culture
4562,Music
464252,General
4013,Object-Oriented Design
13847,Metric System
727870,Object-Oriented Design
2301,Unabridged
4465,Comic
70714,"Wodehouse, P.G."
287143,( W )
586072,"Wodehouse, P. G."
4702,Healing
4708,General
4711,Techniques
12671,Mental & Spiritual Healing
14198,Critical & Intensive care
14241,Test Preparation & Review
14394,Perinatology & Neonatology
227645,Critical & Intensive care
227665,Reviews & Study Guides
227197,Pediatrics
227698,Perinatology & Neonatology
3427,Programming
3916,Graphics & Multimedia
3927,General
696946,Programming
768670,Programming
11300,African-American Studies
9823,African American
284458,"Douglass, Frederick"
10399,Classics
571676,Latin American
292334,Charlie Brown & Peanuts
12,Deals Under $12
193766,DC Comics
16378,Football (American)
193916,General
69305,( E )
69417,"Evanovich, Janet"
284552,General
285799,Paperback
4497,Movie Tie-Ins
5603,( B )
5778,"Blatty, William P."
9808,General
2734,Education
69830,Administration
